HP1_Energy_Wh,HP2_Energy_Wh,HP3_Energy_Wh,HP4_Energy_Wh,HP5_Energy_Wh,HP6_Energy_Wh
890.054096978296,1634.1536818125242,3046.5905071947263,6.256004090230048,11434.591997614798,16.19338249688677
46024.445849873984,1677.9578614496165,2842.804593083746,11.256834526605104,11015.545273388025,483.92119108656914
3021.7926229872787,1703.484860859171,28540.93555502844,9.24251855466534,9942.738136180742,5355.286599859449
18.396038865905858,4703.080494496639,10495.90097698724,41.191801915161676,9887.699888146682,5669.59413992521
65.8669890394362,6797.7334199888455,4069.1125564975277,117.54268013299718,9971.623477345061,5403.283053284716
270.5391868643558,8610.576914634232,2592.023008865453,135.3723663509182,9115.104555080838,4377.051179756773
569.4428933646021,11824.261327547127,1735.545122036339,141.18565032423504,8161.139703876496,3552.335969258986
952.3629789473633,12688.56169935325,1078.5470172891223,195.24767850183136,7206.0811442826725,2279.2421948726333
1374.4610475654843,9530.6948884897,910.0514488937697,276.2298721707873,6456.270830667089,1712.437115398525
1795.5726544336496,12522.67891048564,354.1226614022107,248.34761068121585,5893.534368473629,1338.5124039603807
1938.5144094834668,11257.631032952073,736.9924182305622,107.52668127141449,6411.733968227323,1019.3242115439365
